assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,timeOnIcePerGame
104,19.0,102.0,0.0,6,802,21,McKee,0,622,8462045,55.0,125,0.15586,D,1.0,11.0,1.0,12.0,0.03453,L,608.0,Jay McKee,
1,0.0,1.0,,0,21,0,Ware,0,12,8462046,-3.0,1,0.04761,D,0.0,0.0,0.0,0.0,0.0,L,5.0,Jeff Ware,
0,0.0,0.0,,0,2,0,Church,0,0,8462048,0.0,0,0.0,L,0.0,0.0,0.0,0.0,0.0,L,4.0,Brad Church,645.5
13,8.0,17.0,0.3125,2,55,11,Nabokov,0,28,8462049,-5.0,24,0.43636,R,3.0,7.0,0.0,0.0,0.14102,R,78.0,Dimitri Nabokov,804.6
60,16.0,64.0,,3,554,17,Gauthier,0,748,8462050,-5.0,77,0.13898,D,0.0,4.0,1.0,9.0,0.03899,L,436.0,Denis Gauthier,1028.2328
43,11.0,49.0,0.25,3,436,14,Brown,0,907,8462051,-9.0,57,0.13073,D,3.0,8.0,0.0,0.0,0.04982,L,281.0,Sean Brown,
1,0.0,1.0,1.0,0,2,0,Elomo,0,2,8462053,1.0,1,0.5,C,0.0,0.0,0.0,0.0,0.0,L,3.0,Miika Elomo,671.5
135,60.0,153.0,0.38596,14,451,84,Morozov,4,98,8462054,-29.0,219,0.48558,R,23.0,64.0,1.0,2.0,0.12574,L,668.0,Aleksey Morozov,826.4057
8,2.0,10.0,0.5,0,136,2,Kuznetsov,0,137,8462056,-5.0,10,0.07352,D,0.0,0.0,0.0,0.0,0.02272,L,88.0,Maxim Kuznetsov,734.2426
0,0.0,0.0,,0,30,0,Moro,0,77,8462057,-5.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,L,11.0,Marc Moro,575.7333
0,0.0,0.0,,0,1,0,Wesenberg,0,5,8462058,1.0,0,0.0,R,0.0,0.0,0.0,0.0,,R,0.0,Brian Wesenberg,68.0
7,0.0,7.0,,0,64,0,McBain,0,22,8462059,-21.0,7,0.10937,D,0.0,0.0,0.0,0.0,0.0,L,39.0,Mike McBain,890.3281
100,49.0,143.0,0.27272,7,695,53,Laraque,0,1126,8462060,1.0,153,0.22014,R,4.0,10.0,0.0,0.0,0.10927,R,485.0,Georges Laraque,499.5007
41,23.0,55.0,0.5399,6,320,37,Chouinard,1,123,8462061,-9.0,78,0.24375,C,10.0,17.0,4.0,6.0,0.11746,R,315.0,Marc Chouinard,715.5718
5,5.0,9.0,0.51492,1,41,8,MacLean,0,6,8462062,-6.0,13,0.31707,C,3.0,4.0,0.0,0.0,0.15384,L,52.0,Donald MacLean,677.6097
18,6.0,24.0,0.0,1,158,6,Doig,0,285,8462063,-21.0,24,0.15189,D,0.0,0.0,0.0,0.0,0.05357,R,112.0,Jason Doig,
1,0.0,0.0,0.38461,0,33,1,Dube,0,4,8462067,-4.0,2,0.0606,C,1.0,2.0,0.0,0.0,0.07142,R,14.0,Christian Dube,
17,4.0,21.0,0.5,0,301,4,McAllister,0,634,8462068,-27.0,21,0.06976,L,0.0,0.0,0.0,0.0,0.02941,L,136.0,Chris McAllister,584.3355
1,1.0,2.0,,0,45,1,Smith,0,67,8462069,-4.0,2,0.04444,D,0.0,0.0,0.0,0.0,0.07692,L,13.0,Denis Smith,
4,2.0,6.0,0.125,0,79,2,Hay,0,22,8462071,-7.0,6,0.07594,L,0.0,0.0,0.0,0.0,0.03508,L,57.0,Dwayne Hay,455.0126
5,4.0,9.0,0.22222,2,89,4,Perrott,0,251,8462072,-5.0,9,0.10112,R,0.0,0.0,0.0,0.0,0.05479,R,73.0,Nathan Perrott,379.1685
45,2.0,40.0,0.33333,0,324,2,Laflamme,0,282,8462073,-5.0,47,0.14506,D,0.0,6.0,0.0,1.0,0.00816,R,245.0,Christian Laflamme,
277,138.0,357.0,0.42875,22,833,186,Hecht,3,458,8462077,100.0,463,0.55582,C,38.0,91.0,10.0,15.0,0.08591,L,2165.0,Jochen Hecht,1037.2509
13,5.0,14.0,,0,36,5,Rosa,0,6,8462078,-1.0,18,0.5,R,0.0,4.0,0.0,0.0,0.07142,R,70.0,Pavel Rosa,801.3611
0,0.0,0.0,,0,4,0,Audet,0,0,8462080,-2.0,0,0.0,L,0.0,0.0,0.0,0.0,0.0,L,3.0,Philippe Audet,258.5
134,70.0,177.0,0.36363,14,436,90,Hlavac,0,138,8462081,-4.0,224,0.51376,L,20.0,46.0,0.0,1.0,0.10452,L,861.0,Jan Hlavac,906.149
29,13.0,40.0,0.432,1,294,19,Larsen,0,134,8462082,-23.0,48,0.16326,L,1.0,1.0,5.0,7.0,0.08878,L,214.0,Brad Larsen,603.7312
94,48.0,114.0,0.32203,14,341,64,Leclerc,2,288,8462084,-43.0,158,0.46334,L,16.0,43.0,0.0,1.0,0.10094,L,634.0,Mike Leclerc,
43,20.0,50.0,0.23529,6,174,31,Willis,1,77,8462085,-16.0,74,0.42528,R,11.0,24.0,0.0,0.0,0.08707,R,356.0,Shane Willis,814.3908
6,0.0,6.0,0.53448,0,35,0,Laplante,0,10,8462087,-2.0,6,0.17142,C,0.0,0.0,0.0,0.0,0.0,L,21.0,Darryl Laplante,519.7142
3,0.0,2.0,,0,36,1,Guren,0,16,8462088,-6.0,4,0.11111,D,1.0,2.0,0.0,0.0,0.03225,L,31.0,Miloslav Guren,850.1388
22,3.0,21.0,,0,157,9,Buzek,0,94,8462090,-25.0,31,0.19745,D,6.0,10.0,0.0,0.0,0.04864,L,185.0,Petr Buzek,991.3566
162,70.0,187.0,0.27751,15,572,99,Schaefer,0,200,8462093,60.0,261,0.45629,L,17.0,55.0,12.0,19.0,0.11471,L,863.0,Peter Schaefer,925.4195
116,79.0,174.0,0.47544,16,541,106,Isbister,1,615,8462094,-43.0,222,0.41035,L,26.0,47.0,1.0,1.0,0.10739,R,987.0,Brad Isbister,856.5933
10,3.0,7.0,,1,89,4,Gusev,0,34,8462096,-20.0,14,0.1573,D,1.0,6.0,0.0,1.0,0.04597,L,87.0,Sergey Gusev,942.6179
5,1.0,4.0,,0,30,2,Vyshedkevich,0,16,8462097,-10.0,7,0.23333,D,1.0,3.0,0.0,0.0,0.0606,L,33.0,Sergei Vyshedkevich,1272.6666
0,0.0,0.0,0.0,0,25,0,Thompson,0,117,8462099,0.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,R,4.0,Rocky Thompson,227.24
7,2.0,8.0,1.0,0,43,2,Tripp,0,35,8462103,-3.0,9,0.2093,R,0.0,1.0,0.0,0.0,0.03278,R,61.0,John Tripp,492.8139
1,2.0,3.0,,0,13,2,Gosselin,0,11,8462104,-5.0,3,0.23076,R,0.0,0.0,0.0,0.0,0.14285,R,14.0,David Gosselin,525.7692
97,52.0,132.0,0.47426,10,488,69,McCauley,1,116,8462105,25.0,166,0.34016,C,14.0,27.0,3.0,7.0,0.10375,L,665.0,Alyn McCauley,816.0922
0,0.0,0.0,,0,2,0,Duerden,0,0,8462106,0.0,0,0.0,L,0.0,0.0,0.0,0.0,0.0,L,1.0,Dave Duerden,94.5
31,21.0,49.0,0.23076,2,140,24,Kallio,0,48,8462107,-21.0,55,0.39285,R,3.0,6.0,0.0,0.0,0.09795,L,245.0,Tomi Kallio,902.1357
5,1.0,2.0,,0,27,3,Kurtz,0,14,8462111,-4.0,8,0.29629,D,2.0,6.0,0.0,0.0,0.1,L,30.0,Justin Kurtz,957.5185
0,0.0,0.0,,0,2,0,MacNeil,0,0,8462112,1.0,0,0.0,C,0.0,0.0,0.0,0.0,0.0,L,2.0,Ian MacNeil,608.0
0,0.0,0.0,,0,1,0,Delisle,0,0,8462113,0.0,0,0.0,R,0.0,0.0,0.0,0.0,,R,0.0,Jonathan Delisle,272.0
269,135.0,302.0,0.3908,35,831,189,Kapanen,3,175,8462114,-30.0,458,0.55114,R,46.0,144.0,8.0,12.0,0.09752,L,1938.0,Sami Kapanen,
72,9.0,62.0,0.36363,2,352,18,Tjarnqvist,0,130,8462115,-53.0,90,0.25568,D,7.0,22.0,2.0,6.0,0.05921,L,304.0,Daniel Tjarnqvist,1251.0426
499,123.0,402.0,0.50661,36,807,207,Savard,8,737,8462118,-54.0,706,0.87484,C,80.0,292.0,4.0,12.0,0.10714,L,1932.0,Marc Savard,1111.679
7,5.0,12.0,0.14285,0,56,5,Davidson,0,28,8462121,-21.0,12,0.21428,R,0.0,0.0,0.0,0.0,0.10416,R,48.0,Matt Davidson,734.3035
10,12.0,21.0,0.35294,1,93,14,Mann,0,40,8462126,-7.0,24,0.25806,R,2.0,3.0,0.0,0.0,0.11864,R,118.0,Cameron Mann,640.1397
20,11.0,31.0,0.5,2,113,12,Somik,0,27,8462127,7.0,32,0.28318,R,0.0,0.0,1.0,1.0,0.08823,R,136.0,Radovan Somik,813.9911
298,130.0,335.0,0.51003,35,1009,185,Handzus,5,498,8462129,14.0,483,0.47869,C,38.0,119.0,17.0,29.0,0.13074,L,1415.0,Michal Handzus,1009.213
10,6.0,15.0,0.58958,0,58,6,Gratton,0,58,8462135,0.0,16,0.27586,C,0.0,1.0,0.0,0.0,0.10526,L,57.0,Benoit Gratton,606.8793
65,41.0,89.0,0.25,9,289,54,Orszagh,0,194,8462136,-22.0,119,0.41176,L,11.0,26.0,2.0,4.0,0.12217,L,442.0,Vladimir Orszagh,955.9134
0,0.0,0.0,,0,1,0,Vasiliev,0,2,8462140,-1.0,0,0.0,D,0.0,0.0,0.0,0.0,,R,0.0,Alexei Vasiliev,957.0
16,4.0,20.0,,0,181,4,Purinton,0,578,8462148,-3.0,20,0.11049,D,0.0,0.0,0.0,0.0,0.03773,L,106.0,Dale Purinton,697.011
5,2.0,7.0,0.49662,0,44,2,Morgan,0,18,8462149,-9.0,7,0.15909,C,0.0,0.0,0.0,0.0,0.05714,L,35.0,Jason Morgan,
196,65.0,208.0,0.53866,15,513,101,Hrdina,2,341,8462159,13.0,297,0.57894,C,35.0,83.0,1.0,6.0,0.16316,R,619.0,Jan Hrdina,1061.6432
8,1.0,6.0,,0,62,2,Tertyshny,0,30,8462165,-1.0,10,0.16129,D,1.0,4.0,0.0,0.0,0.02941,L,68.0,Dimitri Tertyshny,1113.2258
174,26.0,135.0,0.33333,11,659,44,Sopel,1,309,8462176,32.0,218,0.3308,D,18.0,77.0,0.0,6.0,0.04602,R,956.0,Brent Sopel,1135.6145
87,23.0,61.0,0.28571,6,390,38,Tremblay,1,178,8462177,-119.0,125,0.32051,D,14.0,63.0,1.0,1.0,0.05688,R,668.0,Yannick Tremblay,
60,26.0,80.0,0.48701,0,455,37,Wilm,0,336,8462182,-33.0,97,0.21318,C,5.0,10.0,6.0,7.0,0.0724,L,511.0,Clarke Wilm,768.789
0,1.0,1.0,,0,3,1,Shaldybin,0,0,8462183,-2.0,1,0.33333,D,0.0,0.0,0.0,0.0,0.2,L,5.0,Yevgeny Shaldybin,
0,2.0,2.0,0.0,0,10,2,Spanhel,0,4,8462184,-3.0,2,0.2,L,0.0,0.0,0.0,0.0,0.14285,L,14.0,Martin Spanhel,718.0
12,17.0,28.0,0.3546,4,192,19,Hamel,0,77,8462185,-10.0,31,0.16145,L,1.0,2.0,1.0,1.0,0.0805,L,236.0,Denis Hamel,580.052
201,32.0,157.0,0.71428,8,937,57,Robidas,3,713,8462196,16.0,258,0.27534,D,23.0,94.0,2.0,7.0,0.04442,R,1283.0,Stephane Robidas,1219.3127
33,22.0,48.0,0.50296,2,324,25,Ritchie,0,373,8462197,-35.0,58,0.17901,C,2.0,7.0,1.0,3.0,0.07812,L,320.0,Byron Ritchie,657.7623
27,17.0,41.0,0.12903,4,391,19,Worrell,0,1554,8462198,-48.0,46,0.11764,L,2.0,5.0,0.0,0.0,0.05507,L,345.0,Peter Worrell,484.069
184,83.0,237.0,0.34892,14,797,103,Axelsson,1,276,8462209,-26.0,287,0.3601,L,10.0,31.0,10.0,19.0,0.07579,L,1359.0,P.J. Axelsson,979.0526
13,6.0,19.0,0.25,0,269,7,Grand-Pierre,0,311,8462211,-54.0,20,0.07434,D,0.0,0.0,1.0,1.0,0.03482,R,201.0,Jean-Luc Grand-Pierre,823.9442
0,0.0,0.0,,0,22,0,Smith,0,16,8462213,8.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,L,7.0,Dan Smith,707.1818
4,0.0,4.0,0.0,0,45,0,Schultz,0,155,8462215,-1.0,4,0.08888,D,0.0,0.0,0.0,0.0,0.0,L,12.0,Ray Schultz,664.8666
0,0.0,0.0,,0,7,0,Obsut,0,2,8462220,1.0,0,0.0,D,0.0,0.0,0.0,0.0,0.0,L,6.0,Jaroslav Obsut,886.1428
263,36.0,176.0,0.0,15,836,70,Kuba,4,361,8462225,-56.0,333,0.39832,D,29.0,144.0,5.0,13.0,0.05838,L,1199.0,Filip Kuba,1377.0909
1,0.0,1.0,0.34146,0,7,0,Kraft,0,0,8462227,2.0,1,0.14285,C,0.0,0.0,0.0,0.0,0.0,L,1.0,Ryan Kraft,512.8571
1,0.0,1.0,0.42857,0,18,0,Hankinson,0,13,8462235,-5.0,1,0.05555,L,0.0,0.0,0.0,0.0,0.0,L,16.0,Casey Hankinson,528.8888
0,0.0,0.0,0.0,0,11,0,Bekar,0,6,8462239,-1.0,0,0.0,C,0.0,0.0,0.0,0.0,0.0,L,7.0,Derek Bekar,395.1818
6,1.0,6.0,,1,40,1,Zabransky,0,50,8462244,-4.0,7,0.175,D,0.0,1.0,0.0,0.0,0.03571,L,28.0,Libor Zabransky,
3,2.0,5.0,0.44615,2,30,2,Houde,0,4,8462252,-4.0,5,0.16666,C,0.0,0.0,0.0,0.0,0.22222,L,9.0,Eric Houde,
299,180.0,360.0,,38,646,245,Bentley,0,177,8445063,,544,0.8421,C,64.0,182.0,1.0,2.0,,L,,Max Bentley,
2,1.0,3.0,,0,11,1,Bentley,0,2,8445064,,3,0.27272,L,0.0,0.0,0.0,0.0,,L,,Reg Bentley,
1,0.0,1.0,,0,1,0,Armstrong,0,0,8445065,1.0,1,1.0,L,0.0,0.0,0.0,0.0,0.0,L,1.0,Bill Armstrong,
397,176.0,427.0,,38,987,261,Berenson,0,303,8445067,-124.0,658,0.66666,C,73.0,209.0,12.0,22.0,0.10423,L,2504.0,Red Berenson,
0,,,,0,2,0,Bergdinon,0,0,8445068,,0,0.0,R,,,,,,R,,Fred Bergdinon,
0,0.0,0.0,,0,3,0,Bergeron,0,0,8445069,-3.0,0,0.0,R,0.0,0.0,0.0,0.0,0.0,R,2.0,Yves Bergeron,
299,49.0,270.0,,11,838,68,Bergman,0,1251,8445070,-44.0,367,0.43794,D,15.0,81.0,4.0,16.0,0.0435,L,1563.0,Gary Bergman,
32,,,,7,193,45,Berlinquette,0,132,8445071,,77,0.39896,L,,,,,,L,,Louis Berlinquette,
191,118.0,283.0,,19,541,159,Berry,0,344,8445072,-7.0,350,0.64695,L,41.0,67.0,0.0,0.0,0.1717,L,926.0,Bob Berry,
0,0.0,0.0,,0,3,0,Berry,0,0,8445073,-3.0,0,0.0,C,0.0,0.0,0.0,0.0,0.0,L,4.0,Fred Berry,
4,1.0,5.0,,1,30,1,Besler,0,18,8445074,,5,0.16666,R,0.0,0.0,0.0,0.0,,R,,Phil Besler,
1,0.0,1.0,,0,6,0,Bessone,0,6,8445075,,1,0.16666,D,0.0,0.0,0.0,0.0,,L,,Pete Bessone,
12,8.0,20.0,,1,44,9,Bettio,0,34,8445078,,21,0.47727,L,1.0,1.0,0.0,0.0,,L,,Sam Bettio,
46,1.0,25.0,,1,164,11,Bialowas,0,46,8445079,-20.0,57,0.34756,D,10.0,32.0,0.0,0.0,0.05092,R,216.0,Dwight Bialowas,
3,0.0,3.0,,0,20,0,Bignell,0,2,8445080,-3.0,3,0.15,D,0.0,0.0,0.0,0.0,0.0,L,13.0,Larry Bignell,
9,3.0,12.0,,1,93,3,Bionda,0,111,8445081,,12,0.12903,D,0.0,0.0,0.0,0.0,,L,,Jack Bionda,
20,10.0,29.0,,1,113,11,Black,0,77,8445082,,31,0.27433,L,1.0,2.0,0.0,0.0,,L,,Steve Black,
12,8.0,19.0,,2,135,8,Blackburn,0,105,8445083,-12.0,20,0.14814,D,0.0,1.0,0.0,0.0,0.05633,L,142.0,Bob Blackburn,
44,21.0,60.0,,5,185,23,Blackburn,0,87,8445084,-50.0,67,0.36216,L,2.0,7.0,0.0,0.0,0.0721,L,319.0,Don Blackburn,
3,2.0,5.0,,0,24,2,Blade,0,2,8445085,,5,0.20833,L,0.0,0.0,0.0,0.0,,L,,Hank Blade,
0,1.0,1.0,,0,11,1,Armstrong,0,6,8445087,-2.0,1,0.0909,C,0.0,0.0,0.0,0.0,0.2,R,5.0,Tim Armstrong,
189,126.0,288.0,,19,730,149,Arniel,1,599,8445088,-11.0,338,0.46301,L,15.0,39.0,8.0,11.0,0.13707,L,1087.0,Scott Arniel,
90,86.0,156.0,,11,401,109,Arnason,0,122,8445089,-73.0,199,0.49625,R,23.0,43.0,0.0,0.0,0.1151,R,947.0,Chuck Arnason,
8,1.0,8.0,,0,80,1,Arthur,0,49,8445090,-12.0,9,0.1125,D,0.0,0.0,0.0,1.0,0.02702,L,37.0,Fred Arthur,
0,0.0,0.0,,0,1,0,Blaine,0,0,8445091,,0,0.0,R,0.0,0.0,0.0,0.0,,R,,Garry Blaine,
87,17.0,41.0,,17,405,74,Blair,2,325,8445093,,161,0.39753,C,6.0,12.0,2.0,3.0,,L,,Andy Blair,
0,0.0,0.0,,0,1,0,Blair,0,0,8445095,,0,0.0,R,0.0,0.0,0.0,0.0,,R,,Chuck Blair,
0,0.0,0.0,,0,2,0,Blair,0,0,8445096,,0,0.0,C,0.0,0.0,0.0,0.0,,R,,Dusty Blair,
1,1.0,2.0,,0,17,1,Blake,0,4,8445097,,2,0.11764,L,0.0,0.0,0.0,0.0,,L,,Mickey Blake,
294,195.0,432.0,,31,577,235,Blake,4,282,8445098,,529,0.91681,L,38.0,95.0,2.0,2.0,,L,,Toe Blake,
66,44.0,96.0,,11,265,59,Blinco,2,24,8445099,,125,0.47169,C,12.0,23.0,3.0,6.0,,L,,Russ Blinco,
0,0.0,0.0,,0,1,0,Block,0,0,8445100,-1.0,0,0.0,D,0.0,0.0,0.0,0.0,,L,0.0,Ken Block,
47,28.0,69.0,,2,201,30,Bloom,0,215,8445101,-82.0,77,0.38308,L,2.0,8.0,0.0,0.0,0.10791,L,278.0,Mike Bloom,
56,30.0,76.0,,6,188,40,Ashby,0,40,8445103,-20.0,96,0.51063,C,10.0,19.0,0.0,1.0,0.14869,L,269.0,Don Ashby,
44,19.0,61.0,,4,273,23,Boddy,0,263,8445104,-42.0,67,0.24542,D,3.0,4.0,1.0,2.0,0.09311,L,247.0,Gregg Boddy,
255,118.0,332.0,,15,667,142,Bodnar,0,207,8445105,,397,0.5952,C,17.0,55.0,7.0,10.0,,R,,Gus Bodnar,
1,1.0,2.0,,0,16,2,Boehm,0,10,8445106,-5.0,3,0.1875,L,1.0,1.0,0.0,0.0,0.11111,L,18.0,Ron Boehm,
28,8.0,32.0,,2,197,9,Boesch,0,203,8445107,,37,0.18781,D,1.0,5.0,0.0,0.0,,R,,Garth Boesch,
6,3.0,9.0,,1,55,5,Boileau,0,8,8445108,-18.0,11,0.2,C,2.0,2.0,0.0,0.0,0.0909,L,55.0,Marc Boileau,
0,,,,0,7,0,Boileau,0,0,8445109,,0,0.0,C,,,,,,L,,Rene Boileau,
250,57.0,266.0,,7,1150,72,Boivin,0,1196,8445111,-212.0,322,0.28,D,10.0,42.0,5.0,14.0,,L,1344.0,Leo Boivin,
0,0.0,0.0,,0,2,0,Boland,0,0,8445112,0.0,0,0.0,R,0.0,0.0,0.0,0.0,0.0,R,3.0,Mike Boland,
130,110.0,223.0,,17,437,133,Boll,2,186,8445113,,263,0.60183,L,19.0,35.0,4.0,5.0,,L,,Buzz Boll,
9,3.0,12.0,,0,74,3,Bolonchuk,0,97,8445114,-43.0,12,0.16216,D,0.0,0.0,0.0,0.0,0.05084,L,59.0,Larry Bolonchuk,
51,8.0,47.0,,3,235,10,Bolton,0,221,8445115,,61,0.25957,D,2.0,13.0,0.0,1.0,,L,,Hugh Bolton,
175,79.0,220.0,,16,454,97,Bonin,0,334,8445116,50.0,272,0.59911,L,18.0,52.0,0.0,0.0,,L,331.0,Marcel Bonin,
3,4.0,7.0,,0,34,5,Boone,0,28,8445117,,8,0.23529,R,1.0,1.0,0.0,0.0,,R,,Buddy Boone,
345,213.0,474.0,,29,998,284,Ashton,3,637,8445118,-63.0,629,0.63026,L,59.0,134.0,12.0,21.0,0.14707,L,1931.0,Brent Ashton,
19,17.0,35.0,,1,58,17,Boothman,0,18,8445124,,36,0.62068,C,0.0,1.0,0.0,0.0,,R,,George Boothman,
65,31.0,84.0,,9,205,38,Bordeleau,0,82,8445126,7.0,103,0.50243,C,5.0,16.0,2.0,3.0,0.09382,L,405.0,Christian Bordeleau,
3,,,,3,96,3,Bostrom,0,68,8445127,,6,0.0625,D,,,,,,L,,Helge Bostrom,
1,0.0,1.0,,0,2,0,Botting,0,0,8445128,1.0,1,0.5,R,0.0,0.0,0.0,0.0,,R,0.0,Cam Botting,
49,44.0,84.0,,6,247,53,Boucha,0,157,8445129,-53.0,102,0.41295,C,5.0,14.0,4.0,4.0,0.11471,R,462.0,Henry Boucha,
0,0.0,0.0,,0,1,0,Bouchard,0,0,8445130,,0,0.0,R,0.0,0.0,0.0,0.0,,R,,Dick Bouchard,
24,,,,7,223,19,Bouchard,0,133,8445131,,43,0.19282,L,,,,,,L,,Edmond Bouchard,
144,39.0,161.0,,10,786,49,Bouchard,0,865,8445132,,193,0.24554,D,9.0,27.0,1.0,5.0,,R,,Butch Bouchard,
35,,,,23,213,93,Boucher,2,419,8445133,,128,0.60093,R,,,,,,R,,Billy Boucher,
264,40.0,125.0,,25,557,160,Boucher,5,110,8445134,,424,0.76122,C,8.0,27.0,1.0,1.0,,L,,Frank Boucher,
87,,,,24,450,118,Boucher,1,845,8445135,,205,0.45555,D,,,,,,L,,George Boucher,
0,,,,0,11,1,Boucher,0,0,8445136,,1,0.0909,C,,,,,,R,,Bobby Boucher,
340,105.0,344.0,,19,662,151,Boudrias,0,216,8445137,-58.0,491,0.74169,L,44.0,142.0,2.0,5.0,0.10039,L,1504.0,Andre Boudrias,
0,0.0,0.0,,0,20,0,Boughner,0,11,8445139,-3.0,0,0.0,L,0.0,0.0,0.0,0.0,0.0,L,12.0,Barry Boughner,
0,0.0,0.0,,0,6,0,Bourcier,0,0,8445140,,0,0.0,C,0.0,0.0,0.0,0.0,,L,,Conrad Bourcier,
1,0.0,1.0,,0,9,0,Bourcier,0,0,8445141,,1,0.11111,L,0.0,0.0,0.0,0.0,,L,,Jean Bourcier,
20,4.0,7.0,,6,307,25,Bourgeault,0,336,8445142,,45,0.14657,D,1.0,1.0,0.0,0.0,,L,,Leo Bourgeault,
3,,,,0,47,2,Boucher,0,137,8445143,,5,0.10638,D,,,,,,L,,Clarence Boucher,
17,9.0,23.0,,2,88,11,Bowman,0,19,8445144,-7.0,28,0.31818,L,2.0,5.0,0.0,0.0,0.10784,L,102.0,Kirk Bowman,
17,8.0,25.0,,1,281,8,Bowman,1,267,8445146,,25,0.08896,D,0.0,0.0,0.0,0.0,,L,,Ralph Bowman,
7,3.0,10.0,,1,80,3,Bownass,0,58,8445147,-6.0,10,0.125,D,0.0,0.0,0.0,0.0,,L,39.0,Jack Bownass,
7,,,,5,142,15,Boyd,0,74,8445148,,22,0.15492,R,,,,,,R,,Billy Boyd,
10,7.0,16.0,,0,94,10,Boyd,0,29,8445150,,20,0.21276,R,1.0,1.0,0.0,0.0,,R,,Irwin Boyd,
105,43.0,122.0,,2,365,54,Boyer,0,161,8445151,-12.0,159,0.43561,C,10.0,34.0,1.0,3.0,0.09168,L,589.0,Wally Boyer,
0,,,,0,7,0,Brackenborough,0,0,8445152,,0,0.0,L,,,,,,L,,John Brackenborough,
0,0.0,0.0,,0,1,0,Bradley,0,0,8445153,,0,0.0,C,0.0,0.0,0.0,0.0,,L,,Bart Bradley,
0,0.0,0.0,,0,6,1,Bradley,0,2,8445154,-2.0,1,0.16666,C,1.0,1.0,0.0,0.0,0.1,R,10.0,Lyle Bradley,
2,1.0,3.0,,0,27,1,Branigan,0,31,8445155,,3,0.11111,D,0.0,0.0,0.0,0.0,,L,,Andy Branigan,
9,4.0,13.0,,0,43,5,Brayshaw,0,24,8445156,,14,0.32558,L,1.0,1.0,0.0,0.0,,L,,Russ Brayshaw,
7,0.0,0.0,,0,123,9,Brennan,1,147,8445157,,16,0.13008,D,0.0,0.0,0.0,0.0,,L,,Doug Brennan,
5,1.0,6.0,,0,22,1,Attwell,0,0,8445158,-4.0,6,0.27272,R,0.0,0.0,0.0,0.0,0.07692,R,13.0,Bob Attwell,
2,2.0,4.0,,0,12,2,Brennan,0,2,8445159,,4,0.33333,R,0.0,0.0,0.0,0.0,,R,,Tom Brennan,
19,18.0,34.0,,1,152,21,Brenneman,0,46,8445160,-31.0,40,0.26315,L,2.0,5.0,1.0,1.0,0.12,L,175.0,John Brenneman,
0,0.0,0.0,,0,3,0,Bretto,0,4,8445161,,0,0.0,D,0.0,0.0,0.0,0.0,,L,,Joe Bretto,
5,,,,0,73,9,Briden,0,56,8445162,,14,0.19178,L,,,,,,L,,Archie Briden,
32,8.0,28.0,,3,76,12,Briere,0,20,8445163,-13.0,44,0.57894,C,4.0,16.0,0.0,0.0,0.05381,L,223.0,Michel Briere,
0,0.0,0.0,,0,3,0,Brindley,0,0,8445164,0.0,0,0.0,L,0.0,0.0,0.0,0.0,,L,0.0,Doug Brindley,
0,0.0,0.0,,0,5,0,Brink,0,0,8445165,,0,0.0,C,0.0,0.0,0.0,0.0,,R,,Milt Brink,
2,0.0,2.0,,0,4,0,Brisson,0,4,8445166,1.0,2,0.5,R,0.0,0.0,0.0,0.0,0.0,L,8.0,Gerry Brisson,
13,13.0,24.0,,2,69,18,Aubin,0,30,8445167,-25.0,31,0.44927,C,5.0,7.0,0.0,0.0,0.225,L,80.0,Norm Aubin,
52,,,,25,303,120,Broadbent,5,576,8445168,,172,0.56765,R,,,,,,R,,Punch Broadbent,
26,23.0,47.0,,2,201,24,Aubry,0,133,8445169,-21.0,50,0.24875,C,0.0,2.0,1.0,1.0,0.14285,L,168.0,Pierre Aubry,
1,1.0,2.0,,0,6,2,Broden,0,2,8445171,,3,0.5,C,1.0,1.0,0.0,0.0,,L,,Connie Broden,
3,0.0,3.0,,0,6,0,Auge,0,4,8445175,-3.0,3,0.5,D,0.0,0.0,0.0,0.0,0.0,L,3.0,Les Auge,
249,160.0,313.0,0.47222,45,735,260,Audette,4,584,8445176,-17.0,509,0.69251,R,97.0,193.0,3.0,3.0,0.13605,R,1911.0,Donald Audette,
4,,,,2,62,4,Brophy,0,25,8445178,,8,0.12903,L,,,,,,L,,Bernie Brophy,
14,1.0,13.0,,0,129,1,Brossart,0,88,8445179,-74.0,15,0.11627,D,0.0,2.0,0.0,0.0,0.00917,L,109.0,Willie Brossart,
114,87.0,182.0,,15,392,104,Brown,0,378,8445180,,218,0.55612,L,17.0,35.0,0.0,1.0,,L,,Adam Brown,
141,40.0,165.0,,6,681,44,Brown,0,740,8445181,-115.0,185,0.27165,D,4.0,18.0,0.0,2.0,0.03873,L,1136.0,Arnie Brown,
24,13.0,34.0,,5,73,15,Brown,0,12,8445182,,39,0.53424,C,2.0,5.0,0.0,0.0,,L,,Connie Brown,
0,,,,0,15,1,Brown,0,0,8445183,,1,0.06666,L,,,,,,L,,Fred Brown,
